Price,Address,Bedrooms,Bathrooms,Living Area (sqft),Latitude,Longitude,Property Link
"$699,500","409 N Avenue 54, Los Angeles, CA 90042",2,1,852 sqft,34.11105,-118.1989,https://www.zillow.com/homedetails/409-N-Avenue-54-Los-Angeles-CA-90042/20762967_zpid/
"$6,995,000","1601 Bel Air Rd, Los Angeles, CA 90077",5,8,5670 sqft,34.100098,-118.4471,https://www.zillow.com/homedetails/1601-Bel-Air-Rd-Los-Angeles-CA-90077/20529554_zpid/
"$965,000","17220 Rinaldi St, Granada Hills, CA 91344",4,2,1346 sqft,34.279022,-118.50858,https://www.zillow.com/homedetails/17220-Rinaldi-St-Granada-Hills-CA-91344/20154273_zpid/
"$2,195,000","1311 Braeridge Dr, Beverly Hills, CA 90210",4,4,2120 sqft,34.09514,-118.42134,https://www.zillow.com/homedetails/1311-Braeridge-Dr-Beverly-Hills-CA-90210/20523119_zpid/
"$18,500,000","2304 Donella Cir, Los Angeles, CA 90077",8,11,11500 sqft,34.1159,-118.46292,https://www.zillow.com/homedetails/2304-Donella-Cir-Los-Angeles-CA-90077/20531011_zpid/
"$399,000","5354 Lindley Ave APT 202, Encino, CA 91316",2,2,1124 sqft,34.168327,-118.5265,https://www.zillow.com/homedetails/5354-Lindley-Ave-APT-202-Encino-CA-91316/19938413_zpid/
"$550,000","1018 E 57th St, Los Angeles, CA 90011",10,3,1031 sqft,33.99043,-118.257744,https://www.zillow.com/homedetails/1018-E-57th-St-Los-Angeles-CA-90011/20613441_zpid/
"$2,695,000","2266 Panorama Ter, Los Angeles, CA 90039",4,3,2261 sqft,34.100864,-118.26954,https://www.zillow.com/homedetails/2266-Panorama-Ter-Los-Angeles-CA-90039/20748431_zpid/
"$209,000","24425 Woolsey Canyon Rd SPACE 114, Canoga Park, CA 91304",4,2,1792 sqft,34.237484,-118.65982,https://www.zillow.com/homedetails/24425-Woolsey-Canyon-Rd-SPACE-114-Canoga-Park-CA-91304/136702430_zpid/
"$2,295,000","17827 Miranda St, Encino, CA 91316",4,3,2412 sqft,34.17481,-118.521286,https://www.zillow.com/homedetails/17827-Miranda-St-Encino-CA-91316/19937019_zpid/
"$599,900","4700 Natick Ave UNIT 310, Sherman Oaks, CA 91403",2,2,1206 sqft,34.156128,-118.453995,https://www.zillow.com/homedetails/4700-Natick-Ave-UNIT-310-Sherman-Oaks-CA-91403/19983837_zpid/
"$2,988,888","1583 Lindacrest Dr, Beverly Hills, CA 90210",4,3,3034 sqft,34.099167,-118.405136,https://www.zillow.com/homedetails/1583-Lindacrest-Dr-Beverly-Hills-CA-90210/20522854_zpid/
"$2,195,000","9955 Westwanda Dr, Beverly Hills, CA 90210",3,2,2478 sqft,34.10955,-118.436676,https://www.zillow.com/homedetails/9955-Westwanda-Dr-Beverly-Hills-CA-90210/20532787_zpid/
"$1,150,000","2428 Griffith Park Blvd, Los Angeles, CA 90039",3,1,965 sqft,34.103622,-118.27189,https://www.zillow.com/homedetails/2428-Griffith-Park-Blvd-Los-Angeles-CA-90039/20748115_zpid/
"$495,000","485 N Concord St, Los Angeles, CA 90063",3,3,1757 sqft,34.043232,-118.19362,https://www.zillow.com/homedetails/485-N-Concord-St-Los-Angeles-CA-90063/20631113_zpid/
"$924,999","11163 Welby Way, North Hollywood, CA 91606",3,2,1102 sqft,34.19314,-118.37426,https://www.zillow.com/homedetails/11163-Welby-Way-North-Hollywood-CA-91606/20003063_zpid/
"$59,995,000","1101 Bel Air Pl, Los Angeles, CA 90077",5,17,24920 sqft,34.093613,-118.44433,https://www.zillow.com/homedetails/1101-Bel-Air-Pl-Los-Angeles-CA-90077/82882486_zpid/
"$439,995","5515 Canoga Ave APT 317, Woodland Hills, CA 91367",2,2,910 sqft,34.17026,-118.598045,https://www.zillow.com/homedetails/5515-Canoga-Ave-APT-317-Woodland-Hills-CA-91367/67398552_zpid/
"$818,000","4527 E Rose Hill Dr, Los Angeles, CA 90032",2,1,648 sqft,34.083935,-118.19357,https://www.zillow.com/homedetails/4527-E-Rose-Hill-Dr-Los-Angeles-CA-90032/20689630_zpid/
"$1,100,000","2335 Stanley Hills Dr, Los Angeles, CA 90046",3,2,1236 sqft,34.113243,-118.37557,https://www.zillow.com/homedetails/2335-Stanley-Hills-Dr-Los-Angeles-CA-90046/20801526_zpid/
"$19,500,000","1130 Angelo Dr, Beverly Hills, CA 90210",5,10,10399 sqft,34.090267,-118.43126,https://www.zillow.com/homedetails/1130-Angelo-Dr-Beverly-Hills-CA-90210/20524006_zpid/
"$650,000","730 W 49th Pl, Los Angeles, CA 90037",4,2,1764 sqft,33.997787,-118.286705,https://www.zillow.com/homedetails/730-W-49th-Pl-Los-Angeles-CA-90037/20571620_zpid/
"$365,000","18530 Hatteras St UNIT 333, Tarzana, CA 91356",2,2,898 sqft,34.17708,-118.536804,https://www.zillow.com/homedetails/18530-Hatteras-St-UNIT-333-Tarzana-CA-91356/19934492_zpid/
"$2,995,000","4209 Sea View Ln, Los Angeles, CA 90065",3,3,2968 sqft,34.10903,-118.21754,https://www.zillow.com/homedetails/4209-Sea-View-Ln-Los-Angeles-CA-90065/95666198_zpid/
"$518,000","820 Aragon Ave, Los Angeles, CA 90065",3,3,1932 sqft,34.09288,-118.222885,https://www.zillow.com/homedetails/820-Aragon-Ave-Los-Angeles-CA-90065/20756293_zpid/
"$4,395,000","515 Warner Ave, Los Angeles, CA 90024",5,5,4960 sqft,34.071747,-118.43705,https://www.zillow.com/homedetails/515-Warner-Ave-Los-Angeles-CA-90024/20526084_zpid/
"$1,749,000","7363 W 87th Pl, Los Angeles, CA 90045",4,3,1867 sqft,33.958218,-118.42462,https://www.zillow.com/homedetails/7363-W-87th-Pl-Los-Angeles-CA-90045/20388960_zpid/
"$1,099,000","6873 Yeager Pl, Los Angeles, CA 90068",2,1,936 sqft,34.109486,-118.33937,https://www.zillow.com/homedetails/6873-Yeager-Pl-Los-Angeles-CA-90068/20793883_zpid/
"$495,000","5325 Newcastle Ave UNIT 319, Encino, CA 91316",2,2,1166 sqft,34.167473,-118.52513,https://www.zillow.com/homedetails/5325-Newcastle-Ave-UNIT-319-Encino-CA-91316/19938617_zpid/
"$749,900","14827 Saticoy St, Van Nuys, CA 91405",4,2,1786 sqft,34.208733,-118.45629,https://www.zillow.com/homedetails/14827-Saticoy-St-Van-Nuys-CA-91405/19955960_zpid/
"$875,000","4626 Alla Rd, Los Angeles, CA 90066",3,2,1854 sqft,33.98553,-118.431274,https://www.zillow.com/homedetails/4626-Alla-Rd-Los-Angeles-CA-90066/20441503_zpid/
"$6,995,000","18807 Edleen Dr, Tarzana, CA 91356",5,6,6503 sqft,34.157207,-118.541664,https://www.zillow.com/homedetails/18807-Edleen-Dr-Tarzana-CA-91356/19947329_zpid/
"$2,450,000","2531 N Commonwealth Ave, Los Angeles, CA 90027",3,3,2006 sqft,34.116886,-118.286476,https://www.zillow.com/homedetails/2531-N-Commonwealth-Ave-Los-Angeles-CA-90027/20809470_zpid/
"$1,229,000","5517 Bevis Ave, Van Nuys, CA 91411",3,2,1384 sqft,34.170856,-118.456635,https://www.zillow.com/homedetails/5517-Bevis-Ave-Van-Nuys-CA-91411/19976038_zpid/
"$3,499,995","735 N Stanley Ave, Los Angeles, CA 90046",4,5,3145 sqft,34.084812,-118.35665,https://www.zillow.com/homedetails/735-N-Stanley-Ave-Los-Angeles-CA-90046/20785943_zpid/
"$2,250,000","166 N Citrus Ave, Los Angeles, CA 90036",3,3,2138 sqft,34.07556,-118.33938,https://www.zillow.com/homedetails/166-N-Citrus-Ave-Los-Angeles-CA-90036/20778131_zpid/
"$1,249,000","10818 Fruitland Dr, Studio City, CA 91604",3,2,1211 sqft,34.13804,-118.36622,https://www.zillow.com/homedetails/10818-Fruitland-Dr-Studio-City-CA-91604/20030330_zpid/
"$799,000","22348 Kittridge St, Canoga Park, CA 91303",3,2,1440 sqft,34.191216,-118.6139,https://www.zillow.com/homedetails/22348-Kittridge-St-Canoga-Park-CA-91303/19928191_zpid/
"$329,999","27 Essex Dr, Northridge, CA 91324",3,2,1615 sqft,34.232517,-118.551216,https://www.zillow.com/homedetails/27-Essex-Dr-Northridge-CA-91324/136689100_zpid/
"$42,950,000","677 N Faring Rd, Los Angeles, CA 90077",11,22,34450 sqft,34.0887,-118.43564,https://www.zillow.com/homedetails/677-N-Faring-Rd-Los-Angeles-CA-90077/20523901_zpid/
"$385,000","312 W 5th St APT 626, Los Angeles, CA 90013",1,1,520 sqft,34.048035,-118.25125,https://www.zillow.com/homedetails/312-W-5th-St-APT-626-Los-Angeles-CA-90013/67404632_zpid/
"$2,300,000","2311 Effie St, Los Angeles, CA 90026",4,5,3351 sqft,34.086586,-118.26146,https://www.zillow.com/homedetails/2311-Effie-St-Los-Angeles-CA-90026/250221852_zpid/
"$2,245,000","14332 Roblar Pl, Sherman Oaks, CA 91423",4,2,2551 sqft,34.146175,-118.446205,https://www.zillow.com/homedetails/14332-Roblar-Pl-Sherman-Oaks-CA-91423/19984915_zpid/
"$21,995,000","1307 N Doheny Dr, Los Angeles, CA 90069",7,8,9780 sqft,34.094078,-118.39251,https://www.zillow.com/homedetails/1307-N-Doheny-Dr-Los-Angeles-CA-90069/20534864_zpid/
"$825,000","11773 W Sunset Blvd, Los Angeles, CA 90049",2,3,1258 sqft,34.06413,-118.4721,https://www.zillow.com/homedetails/11773-W-Sunset-Blvd-Los-Angeles-CA-90049/20536402_zpid/
"$699,000","2232 Lake Shore Ave, Los Angeles, CA 90039",1,1,462 sqft,34.093258,-118.253204,https://www.zillow.com/homedetails/2232-Lake-Shore-Ave-Los-Angeles-CA-90039/20753742_zpid/
"$17,680,000","1714 Stone Canyon Rd, Los Angeles, CA 90077",8,13,17415 sqft,34.104378,-118.459526,https://www.zillow.com/homedetails/1714-Stone-Canyon-Rd-Los-Angeles-CA-90077/20529440_zpid/
"$1,424,990","12009 Dresden Pl, Granada Hills, CA 91344",4,3,2254 sqft,34.28896,-118.50572,https://www.zillow.com/homedetails/12009-Dresden-Pl-Granada-Hills-CA-91344/20107792_zpid/
"$724,995","669 W Sepulveda St, San Pedro, CA 90731",3,2,1231 sqft,33.74486,-118.29159,https://www.zillow.com/homedetails/669-W-Sepulveda-St-San-Pedro-CA-90731/21305838_zpid/
"$898,000","7934 Vassar Ave, Canoga Park, CA 91304",4,3,2326 sqft,34.214695,-118.60456,https://www.zillow.com/homedetails/7934-Vassar-Ave-Canoga-Park-CA-91304/19910360_zpid/
"$1,995,000","9081 Wonderland Park Ave, Los Angeles, CA 90046",3,2,1658 sqft,34.117992,-118.39165,https://www.zillow.com/homedetails/9081-Wonderland-Park-Ave-Los-Angeles-CA-90046/20800875_zpid/
"$795,000","9742 Hillhaven Ave, Tujunga, CA 91042",2,1,1140 sqft,34.246372,-118.28961,https://www.zillow.com/homedetails/9742-Hillhaven-Ave-Tujunga-CA-91042/20097855_zpid/
"$1,595,000","3102 Durand Dr, Los Angeles, CA 90068",3,2,2043 sqft,34.125725,-118.323296,https://www.zillow.com/homedetails/3102-Durand-Dr-Los-Angeles-CA-90068/20806444_zpid/
"$3,198,000","2671 Astral Dr, Los Angeles, CA 90046",4,5,4850 sqft,34.11895,-118.358765,https://www.zillow.com/homedetails/2671-Astral-Dr-Los-Angeles-CA-90046/20803175_zpid/
"$590,000","11225 Acala Ave, San Fernando, CA 91340",3,1,1078 sqft,34.274223,-118.44659,https://www.zillow.com/homedetails/11225-Acala-Ave-San-Fernando-CA-91340/20112557_zpid/
"$3,250,000","1943 Sunset Plaza Dr, Los Angeles, CA 90069",4,4,3096 sqft,34.104324,-118.38169,https://www.zillow.com/homedetails/1943-Sunset-Plaza-Dr-Los-Angeles-CA-90069/20798099_zpid/
"$875,000","2018 Griffith Park Blvd APT 309, Los Angeles, CA 90039",2,2,1013 sqft,34.097813,-118.272835,https://www.zillow.com/homedetails/2018-Griffith-Park-Blvd-APT-309-Los-Angeles-CA-90039/20747366_zpid/
"$449,000","1450 Ricardo St, Los Angeles, CA 90033",2,1,750 sqft,34.059433,-118.19791,https://www.zillow.com/homedetails/1450-Ricardo-St-Los-Angeles-CA-90033/20636042_zpid/
"$2,999,900","14667 Tyler St, Sylmar, CA 91342",7,6,6003 sqft,34.311363,-118.45293,https://www.zillow.com/homedetails/14667-Tyler-St-Sylmar-CA-91342/20070400_zpid/
"$609,000","7765 W 91st St UNIT A3118, Playa Del Rey, CA 90293",2,2,1048 sqft,33.957623,-118.431564,https://www.zillow.com/homedetails/7765-W-91st-St-UNIT-A3118-Playa-Del-Rey-CA-90293/20389423_zpid/
"$2,699,000","15569 Meadowgate Rd, Encino, CA 91436",6,6,4058 sqft,34.149433,-118.47369,https://www.zillow.com/homedetails/15569-Meadowgate-Rd-Encino-CA-91436/19992034_zpid/
"$970,000","951 N Hoover St, Los Angeles, CA 90029",3,2,1344 sqft,34.088863,-118.28471,https://www.zillow.com/homedetails/951-N-Hoover-St-Los-Angeles-CA-90029/20790881_zpid/
"$699,000","2312 Lincoln Park Ave, Los Angeles, CA 90031",5,3,2620 sqft,34.072483,-118.20191,https://www.zillow.com/homedetails/2312-Lincoln-Park-Ave-Los-Angeles-CA-90031/20638919_zpid/
"$3,695,000","1130 Westchester Pl, Los Angeles, CA 90019",6,5,9735 sqft,34.04961,-118.31745,https://www.zillow.com/homedetails/1130-Westchester-Pl-Los-Angeles-CA-90019/82872705_zpid/
"$849,000","10787 Wilshire Blvd APT 1003, Los Angeles, CA 90024",3,3,1459 sqft,34.06042,-118.43924,https://www.zillow.com/homedetails/10787-Wilshire-Blvd-APT-1003-Los-Angeles-CA-90024/20525071_zpid/
"$2,950,000","3744 Clayton Ave, Los Angeles, CA 90027",4,5,3638 sqft,34.100124,-118.27552,https://www.zillow.com/homedetails/3744-Clayton-Ave-Los-Angeles-CA-90027/20746792_zpid/
"$1,300,000","8410 Kirkwood Dr, Los Angeles, CA 90046",3,2,1879 sqft,34.10361,-118.373566,https://www.zillow.com/homedetails/8410-Kirkwood-Dr-Los-Angeles-CA-90046/20797889_zpid/
"$995,000","15521 Sandra Ln, Sylmar, CA 91342",4,3,2276 sqft,34.307503,-118.47145,https://www.zillow.com/homedetails/15521-Sandra-Ln-Sylmar-CA-91342/20106108_zpid/
"$849,000","617 Micheltorena St, Los Angeles, CA 90026",2,1,744 sqft,34.07978,-118.28094,https://www.zillow.com/homedetails/617-Micheltorena-St-Los-Angeles-CA-90026/20738425_zpid/
"$3,295,000","4228 Los Nietos Dr, Los Angeles, CA 90027",4,4,2628 sqft,34.10887,-118.28173,https://www.zillow.com/homedetails/4228-Los-Nietos-Dr-Los-Angeles-CA-90027/20811077_zpid/
"$2,999,000","4916 Finley Ave, Los Angeles, CA 90027",4,4,3262 sqft,34.107674,-118.297,https://www.zillow.com/homedetails/4916-Finley-Ave-Los-Angeles-CA-90027/20809862_zpid/
"$599,000","19533 Rinaldi St UNIT 48, Porter Ranch, CA 91326",3,2,1036 sqft,34.275368,-118.55827,https://www.zillow.com/homedetails/19533-Rinaldi-St-UNIT-48-Porter-Ranch-CA-91326/20154890_zpid/
"$3,565,000","11743 N Greenwood Dr, Porter Ranch, CA 91326",5,6,5127 sqft,34.286728,-118.57564,https://www.zillow.com/homedetails/11743-N-Greenwood-Dr-Porter-Ranch-CA-91326/443870371_zpid/
"$1,399,000","325 N Wilton Pl, Los Angeles, CA 90004",4,4,2485 sqft,34.076935,-118.31383,https://www.zillow.com/homedetails/325-N-Wilton-Pl-Los-Angeles-CA-90004/20782172_zpid/
"$1,399,000","8383 Westlawn Ave, Los Angeles, CA 90045",4,2,1585 sqft,33.960705,-118.40651,https://www.zillow.com/homedetails/8383-Westlawn-Ave-Los-Angeles-CA-90045/20383988_zpid/
"$1,450,000","18830 Beechtree Ln, Porter Ranch, CA 91326",5,5,3521 sqft,34.263657,-118.54366,https://www.zillow.com/homedetails/18830-Beechtree-Ln-Porter-Ranch-CA-91326/20166350_zpid/
"$399,000","8148 Redlands St APT 104, Playa Del Rey, CA 90293",1,1,450 sqft,33.95616,-118.4375,https://www.zillow.com/homedetails/8148-Redlands-St-APT-104-Playa-Del-Rey-CA-90293/20387602_zpid/
"$799,000","9436 Natick Ave, North Hills, CA 91343",4,2,1864 sqft,34.241844,-118.456726,https://www.zillow.com/homedetails/9436-Natick-Ave-North-Hills-CA-91343/20133161_zpid/
"$1,399,000","19009 Celtic St, Porter Ranch, CA 91326",4,3,2154 sqft,34.2692,-118.54657,https://www.zillow.com/homedetails/19009-Celtic-St-Porter-Ranch-CA-91326/20161716_zpid/
"$4,998,000","552 Stassi Ln, Santa Monica, CA 90402",5,6,4051 sqft,34.033173,-118.50951,https://www.zillow.com/homedetails/552-Stassi-Ln-Santa-Monica-CA-90402/20539645_zpid/
"$1,289,000","10915 Remmet Ave, Chatsworth, CA 91311",4,3,2217 sqft,34.26858,-118.600746,https://www.zillow.com/homedetails/10915-Remmet-Ave-Chatsworth-CA-91311/20162795_zpid/
"$9,499,000","4509 Noeline Ave, Encino, CA 91436",6,7,10278 sqft,34.152363,-118.48987,https://www.zillow.com/homedetails/4509-Noeline-Ave-Encino-CA-91436/19991835_zpid/
"$624,000","5303 Satsuma Ave UNIT 113, North Hollywood, CA 91601",3,3,1020 sqft,34.16727,-118.36787,https://www.zillow.com/homedetails/5303-Satsuma-Ave-UNIT-113-North-Hollywood-CA-91601/82789997_zpid/
"$1,500,000","17740 Castellammare Dr, Pacific Palisades, CA 90272",N/A,N/A,N/A,34.041718,-118.56254,https://www.zillow.com/homedetails/17740-Castellammare-Dr-Pacific-Palisades-CA-90272/20542875_zpid/
"$125,000","7740 Balboa Blvd SPACE 181, Van Nuys, CA 91406",1,1,344 sqft,34.194046,-118.49239,https://www.zillow.com/homedetails/7740-Balboa-Blvd-SPACE-181-Van-Nuys-CA-91406/446739048_zpid/
"$3,895,000","8021 Floral Ave, Los Angeles, CA 90046",4,5,3282 sqft,34.103146,-118.36407,https://www.zillow.com/homedetails/8021-Floral-Ave-Los-Angeles-CA-90046/20795622_zpid/
"$1,695,000","837 Venice Blvd, Venice, CA 90291",3,3,1804 sqft,33.993065,-118.45534,https://www.zillow.com/homedetails/837-Venice-Blvd-Venice-CA-90291/20452559_zpid/
"$1,050,000","12158 Bambi Pl, Granada Hills, CA 91344",3,2,1878 sqft,34.29154,-118.506935,https://www.zillow.com/homedetails/12158-Bambi-Pl-Granada-Hills-CA-91344/20107777_zpid/
"$13,995,000","130 S Cliffwood Ave, Los Angeles, CA 90049",7,8,6270 sqft,34.056065,-118.48513,https://www.zillow.com/homedetails/130-S-Cliffwood-Ave-Los-Angeles-CA-90049/20537934_zpid/
"$38,800,000","9199 Thrasher Ave, Los Angeles, CA 90069",5,9,11127 sqft,34.09558,-118.38966,https://www.zillow.com/homedetails/9199-Thrasher-Ave-Los-Angeles-CA-90069/67405738_zpid/
"$845,000","6116 Bonner Ave, North Hollywood, CA 91606",4,2,1176 sqft,34.181732,-118.373856,https://www.zillow.com/homedetails/6116-Bonner-Ave-North-Hollywood-CA-91606/20011406_zpid/
"$4,999,000","4314 Teesdale Ave, Studio City, CA 91604",6,7,5150 sqft,34.14902,-118.40804,https://www.zillow.com/homedetails/4314-Teesdale-Ave-Studio-City-CA-91604/20028953_zpid/
"$939,999","1381 W Summerland Ave, San Pedro, CA 90732",4,3,1519 sqft,33.746723,-118.30599,https://www.zillow.com/homedetails/1381-W-Summerland-Ave-San-Pedro-CA-90732/21304685_zpid/
"$510,000","5747 3rd Ave, Los Angeles, CA 90043",4,2,2093 sqft,33.989594,-118.32069,https://www.zillow.com/homedetails/5747-3rd-Ave-Los-Angeles-CA-90043/20564326_zpid/
"$495,000","134 W 60th St, Los Angeles, CA 90003",4,3,1629 sqft,33.98488,-118.27524,https://www.zillow.com/homedetails/134-W-60th-St-Los-Angeles-CA-90003/20929803_zpid/
"$8,290,000","101 Greenfield Ave, Los Angeles, CA 90049",6,6,5430 sqft,34.074554,-118.45669,https://www.zillow.com/homedetails/101-Greenfield-Ave-Los-Angeles-CA-90049/20528288_zpid/
"$969,000","1215 S Patton Ave, San Pedro, CA 90731",2,2,1300 sqft,33.733063,-118.305916,https://www.zillow.com/homedetails/1215-S-Patton-Ave-San-Pedro-CA-90731/21310161_zpid/
"$2,725,000","3877 Franklin Ave, Los Angeles, CA 90027",4,3,2026 sqft,34.103714,-118.27634,https://www.zillow.com/homedetails/3877-Franklin-Ave-Los-Angeles-CA-90027/20748758_zpid/
"$549,000","788 E 40th Pl, Los Angeles, CA 90011",3,2,1220 sqft,34.009766,-118.26187,https://www.zillow.com/homedetails/788-E-40th-Pl-Los-Angeles-CA-90011/20618896_zpid/
"$3,699,000","403 S Bundy Dr, Los Angeles, CA 90049",3,3,2563 sqft,34.055428,-118.47616,https://www.zillow.com/homedetails/403-S-Bundy-Dr-Los-Angeles-CA-90049/20537220_zpid/
"$2,399,000","664 S Highland Ave, Los Angeles, CA 90036",4,5,3534 sqft,34.06311,-118.33811,https://www.zillow.com/homedetails/664-S-Highland-Ave-Los-Angeles-CA-90036/2114117961_zpid/
"$1,195,000","9508 Jellico Ave, Northridge, CA 91325",3,3,2265 sqft,34.24336,-118.51854,https://www.zillow.com/homedetails/9508-Jellico-Ave-Northridge-CA-91325/20173480_zpid/
"$29,950,000","1535 Blue Jay Way, Los Angeles, CA 90069",6,8,10682 sqft,34.10084,-118.38728,https://www.zillow.com/homedetails/1535-Blue-Jay-Way-Los-Angeles-CA-90069/20799742_zpid/
"$4,899,000","13845 Magnolia Blvd, Sherman Oaks, CA 91423",6,7,6612 sqft,34.16537,-118.435005,https://www.zillow.com/homedetails/13845-Magnolia-Blvd-Sherman-Oaks-CA-91423/19974640_zpid/
"$6,995,000","13126 Garden Land Rd, Los Angeles, CA 90049",4,5,4400 sqft,34.120773,-118.50825,https://www.zillow.com/homedetails/13126-Garden-Land-Rd-Los-Angeles-CA-90049/68978573_zpid/
"$819,950","7032 Stansbury Ave, Van Nuys, CA 91405",4,3,1602 sqft,34.198532,-118.4408,https://www.zillow.com/homedetails/7032-Stansbury-Ave-Van-Nuys-CA-91405/19959373_zpid/
"$1,599,000","23309 Ladrillo St, Woodland Hills, CA 91367",4,3,2085 sqft,34.16773,-118.63463,https://www.zillow.com/homedetails/23309-Ladrillo-St-Woodland-Hills-CA-91367/19879905_zpid/
"$2,849,000","12518 Everglade St, Los Angeles, CA 90066",4,3,2595 sqft,34.01186,-118.44179,https://www.zillow.com/homedetails/12518-Everglade-St-Los-Angeles-CA-90066/20456652_zpid/
"$950,000","22345 Cantara St, Canoga Park, CA 91304",4,2,1516 sqft,34.218105,-118.613976,https://www.zillow.com/homedetails/22345-Cantara-St-Canoga-Park-CA-91304/51577741_zpid/
"$2,749,000","9742 Saturn St, Los Angeles, CA 90035",3,2,2200 sqft,34.052773,-118.400154,https://www.zillow.com/homedetails/9742-Saturn-St-Los-Angeles-CA-90035/20493764_zpid/
"$435,000","5400 Newcastle Ave APT 56, Encino, CA 91316",3,2,1111 sqft,34.168633,-118.52358,https://www.zillow.com/homedetails/5400-Newcastle-Ave-APT-56-Encino-CA-91316/19939167_zpid/
"$1,449,950","11911 Louise Ave, Granada Hills, CA 91344",5,4,2430 sqft,34.286907,-118.51051,https://www.zillow.com/homedetails/11911-Louise-Ave-Granada-Hills-CA-91344/20107819_zpid/
"$299,000","5460 White Oak Ave UNIT C110, Los Angeles, CA 91316",2,2,990 sqft,34.16982,-118.517296,https://www.zillow.com/homedetails/5460-White-Oak-Ave-UNIT-C110-Los-Angeles-CA-91316/19979004_zpid/
"$1,020,000","9754 Swinton Ave, North Hills, CA 91343",3,2,2019 sqft,34.248146,-118.4858,https://www.zillow.com/homedetails/9754-Swinton-Ave-North-Hills-CA-91343/20144965_zpid/
"$795,000","15535 Tuba St, Mission Hills, CA 91345",3,2,1484 sqft,34.256725,-118.47089,https://www.zillow.com/homedetails/15535-Tuba-St-Mission-Hills-CA-91345/20137508_zpid/
"$1,249,995","12670 Jimeno Ave, Granada Hills, CA 91344",4,2,1993 sqft,34.300995,-118.50267,https://www.zillow.com/homedetails/12670-Jimeno-Ave-Granada-Hills-CA-91344/20105413_zpid/
"$1,149,999","11205 Montgomery Ave, Granada Hills, CA 91344",5,4,2019 sqft,34.27397,-118.48197,https://www.zillow.com/homedetails/11205-Montgomery-Ave-Granada-Hills-CA-91344/20140235_zpid/
"$1,598,888","839 Commonwealth Ave, Venice, CA 90291",2,2,1040 sqft,34.003258,-118.46829,https://www.zillow.com/homedetails/839-Commonwealth-Ave-Venice-CA-90291/20453432_zpid/
"$19,995,000","563 Spoleto Dr, Pacific Palisades, CA 90272",5,7,7713 sqft,34.036716,-118.51399,https://www.zillow.com/homedetails/563-Spoleto-Dr-Pacific-Palisades-CA-90272/20539106_zpid/
"$949,000","623 W 18th St, Los Angeles, CA 90731",5,4,2197 sqft,33.727627,-118.29075,https://www.zillow.com/homedetails/623-W-18th-St-Los-Angeles-CA-90731/21311606_zpid/
"$895,000","1830 N Alvarado St #14, Los Angeles, CA 90026",2,3,1548 sqft,34.087727,-118.25676,https://www.zillow.com/homedetails/1830-N-Alvarado-St-14-Los-Angeles-CA-90026/20742177_zpid/
"$1,199,000","4132 Cumberland Ave, Los Angeles, CA 90027",2,1,752 sqft,34.098858,-118.28179,https://www.zillow.com/homedetails/4132-Cumberland-Ave-Los-Angeles-CA-90027/20747032_zpid/
"$3,599,000","4730 Azucena Rd, Woodland Hills, CA 91364",6,5,5895 sqft,34.154263,-118.61545,https://www.zillow.com/homedetails/4730-Azucena-Rd-Woodland-Hills-CA-91364/19943654_zpid/
"$699,900","6225 Shoup Ave UNIT 109, Woodland Hills, CA 91367",3,3,1764 sqft,34.183056,-118.61525,https://www.zillow.com/homedetails/6225-Shoup-Ave-UNIT-109-Woodland-Hills-CA-91367/19877180_zpid/
"$2,225,000","20643 W Wood Rose Ct, Porter Ranch, CA 91326",5,6,4278 sqft,34.29607,-118.58339,https://www.zillow.com/homedetails/20643-W-Wood-Rose-Ct-Porter-Ranch-CA-91326/325797025_zpid/
"$799,999","15334 Bledsoe St, Sylmar, CA 91342",5,2,1526 sqft,34.303516,-118.46679,https://www.zillow.com/homedetails/15334-Bledsoe-St-Sylmar-CA-91342/20106288_zpid/
"$999,000","4418 Beck Ave, North Hollywood, CA 91602",3,2,1401 sqft,34.150883,-118.38314,https://www.zillow.com/homedetails/4418-Beck-Ave-North-Hollywood-CA-91602/20024720_zpid/
"$1,050,000","22015 Alizondo Dr, Woodland Hills, CA 91364",3,2,1562 sqft,34.153145,-118.60631,https://www.zillow.com/homedetails/22015-Alizondo-Dr-Woodland-Hills-CA-91364/19943947_zpid/
"$1,199,000","2645 S Patton Ave, San Pedro, CA 90731",3,2,2023 sqft,33.719128,-118.30526,https://www.zillow.com/homedetails/2645-S-Patton-Ave-San-Pedro-CA-90731/21315170_zpid/
"$599,999","1941 W Jefferson Blvd, Los Angeles, CA 90018",3,2,1231 sqft,34.025826,-118.31334,https://www.zillow.com/homedetails/1941-W-Jefferson-Blvd-Los-Angeles-CA-90018/20591327_zpid/
"$774,000","5100 Riverton Ave UNIT 14, North Hollywood, CA 91601",3,3,1583 sqft,34.162643,-118.36556,https://www.zillow.com/homedetails/5100-Riverton-Ave-UNIT-14-North-Hollywood-CA-91601/20041559_zpid/
"$114,950","8250 Lankershim Blvd #29, North Hollywood, CA 91605",2,1,540 sqft,34.220783,-118.38796,https://www.zillow.com/homedetails/8250-Lankershim-Blvd-29-North-Hollywood-CA-91605/451826278_zpid/
"$1,699,000","16990 Escalon Dr, Encino, CA 91436",3,3,2030 sqft,34.140667,-118.50187,https://www.zillow.com/homedetails/16990-Escalon-Dr-Encino-CA-91436/19992920_zpid/
